"time","M","wB"
4.806,1.00000000000000000e+00,9.09556925406477831e+02
4.808,1.00000000000000000e+00,9.09647313083645145e+02
4.81,1.00000000000000000e+00,9.09737610329446738e+02
4.812,1.00000000000000000e+00,9.09827817234524787e+02
4.814,1.00000000000000000e+00,9.09917933889442565e+02
4.816,1.00000000000000000e+00,9.10007960384684225e+02
4.818,1.00000000000000000e+00,9.10097896810655584e+02
4.82,1.00000000000000000e+00,9.10187743257683678e+02
4.822,1.00000000000000000e+00,9.10277499816017325e+02
4.824,1.00000000000000000e+00,9.10367166575826900e+02
4.826,1.00000000000000000e+00,9.10456743627205014e+02
4.828,1.00000000000000000e+00,9.10546231060166065e+02
4.83,1.00000000000000000e+00,9.10635628964647140e+02
4.832,1.00000000000000000e+00,9.10724937430507453e+02
4.834,1.00000000000000000e+00,9.10814156547528682e+02
4.836,1.00000000000000000e+00,9.10903286405415429e+02
4.838,1.00000000000000000e+00,9.10992327093795438e+02
4.84,1.00000000000000000e+00,9.11081278702219151e+02
4.842,1.00000000000000000e+00,9.11170141320160155e+02
4.844,1.00000000000000000e+00,9.11258915037015868e+02
4.846,1.00000000000000000e+00,9.11347599942106854e+02
4.848,1.00000000000000000e+00,9.11436196124677622e+02
4.85,1.00000000000000000e+00,9.11524703673896397e+02
4.852,1.00000000000000000e+00,9.11613122678855348e+02
4.854,1.00000000000000000e+00,9.11701453228571040e+02
4.856,1.00000000000000000e+00,9.11789695411984212e+02
4.858,1.00000000000000000e+00,9.11877849317960226e+02
4.86,1.00000000000000000e+00,9.11965915035288958e+02
4.862,1.00000000000000000e+00,9.12053892652685249e+02
4.864,1.00000000000000000e+00,9.12141782258788908e+02
4.866,1.00000000000000000e+00,9.12229583942164481e+02
4.868,1.00000000000000000e+00,9.12317297791302508e+02
4.87,1.00000000000000000e+00,9.12404923894618378e+02
4.872,1.00000000000000000e+00,9.12492462340453471e+02
4.874,1.00000000000000000e+00,9.12579913217074704e+02
4.876,1.00000000000000000e+00,9.12667276612675096e+02
4.878,1.00000000000000000e+00,9.12754552615373541e+02
4.88,1.00000000000000000e+00,9.12841741313215493e+02
4.882,1.00000000000000000e+00,9.12928842794172510e+02
4.884,1.00000000000000000e+00,9.13015857146142935e+02
4.886,1.00000000000000000e+00,9.13102784456951667e+02
4.888,1.00000000000000000e+00,9.13189624814350623e+02
4.89,1.00000000000000000e+00,9.13276378306018842e+02
4.892,1.00000000000000000e+00,9.13363045019562264e+02
4.894,1.00000000000000000e+00,9.13449625042514413e+02
4.896,1.00000000000000000e+00,9.13536118462336503e+02
4.898,1.00000000000000000e+00,9.13622525366417108e+02
4.9,1.00000000000000000e+00,9.13708845842072719e+02
4.902,1.00000000000000000e+00,9.13795079976548095e+02
4.904,1.00000000000000000e+00,9.13881227857015688e+02
4.906,1.00000000000000000e+00,9.13967289570576781e+02
4.908,1.00000000000000000e+00,9.14053265204260811e+02
4.91,1.00000000000000000e+00,9.14139154845025928e+02
4.912,1.00000000000000000e+00,9.14224958579759118e+02
4.914,1.00000000000000000e+00,9.14310676495276311e+02
4.916,1.00000000000000000e+00,9.14396308678322612e+02
4.918,1.00000000000000000e+00,9.14481855215572182e+02
4.92,1.00000000000000000e+00,9.14567316193629040e+02
4.922,1.00000000000000000e+00,9.14652691699026377e+02
4.924,1.00000000000000000e+00,9.14737981818227468e+02
4.926,1.00000000000000000e+00,9.14823186637625099e+02
4.928,1.00000000000000000e+00,9.14908306243542711e+02
4.93,1.00000000000000000e+00,9.14993340722233370e+02
4.932,1.00000000000000000e+00,9.15078290159881021e+02
4.934,1.00000000000000000e+00,9.15163154642599920e+02
4.936,1.00000000000000000e+00,9.15247934256434974e+02
4.938,1.00000000000000000e+00,9.15332629087362307e+02
4.94,1.00000000000000000e+00,9.15417239221288696e+02
4.942,1.00000000000000000e+00,9.15501764744052139e+02
4.944,1.00000000000000000e+00,9.15586205741422418e+02
4.946,1.00000000000000000e+00,9.15670562299100311e+02
4.948,1.00000000000000000e+00,9.15754834502718495e+02
4.95,1.00000000000000000e+00,9.15839022437841436e+02
4.952,1.00000000000000000e+00,9.15923126189965728e+02
4.954,1.00000000000000000e+00,9.16007145844519869e+02
4.956,1.00000000000000000e+00,9.16091081486864823e+02
4.958,1.00000000000000000e+00,9.16174933202294028e+02
4.96,1.00000000000000000e+00,9.16258701076033503e+02
4.962,1.00000000000000000e+00,9.16342385193242080e+02
4.964,1.00000000000000000e+00,9.16425985639011401e+02
4.966,1.00000000000000000e+00,9.16509502498366373e+02
4.968,1.00000000000000000e+00,9.16592935856265285e+02
4.97,1.00000000000000000e+00,9.16676285797599462e+02
4.972,1.00000000000000000e+00,9.16759552407194178e+02
4.974,1.00000000000000000e+00,9.16842735769808314e+02
4.976,1.00000000000000000e+00,9.16925835970134699e+02
4.978,1.00000000000000000e+00,9.17008853092799995e+02
4.98,1.00000000000000000e+00,9.17091787222365497e+02
4.982,1.00000000000000000e+00,9.17174638443326444e+02
4.984,1.00000000000000000e+00,9.17257406840112935e+02
4.986,1.00000000000000000e+00,9.17340092497089699e+02
4.988,1.00000000000000000e+00,9.17422695498556209e+02
4.99,1.00000000000000000e+00,9.17505215928747020e+02
4.992,1.00000000000000000e+00,9.17587653871832003e+02
4.994,1.00000000000000000e+00,9.17670009411916112e+02
4.996,1.00000000000000000e+00,9.17752282633039954e+02
4.998,1.00000000000000000e+00,9.17834473619179789e+02
5,1.00000000000000000e+00,9.17916582454247646e+02
5.002,1.00000000000000000e+00,9.17998609222091659e+02
5.004,1.00000000000000000e+00,9.18080554006495845e+02
5.006,1.00000000000000000e+00,9.18162416891180669e+02
5.008,1.00000000000000000e+00,9.18244197959803046e+02
5.01,1.00000000000000000e+00,9.18325897295956565e+02
5.012,1.00000000000000000e+00,9.18407514983171495e+02
5.014,1.00000000000000000e+00,9.18489051104915006e+02
5.016,1.00000000000000000e+00,9.18570505744591514e+02
5.018,1.00000000000000000e+00,9.18651878985542567e+02
5.02,1.00000000000000000e+00,9.18733170911047068e+02
5.022,1.00000000000000000e+00,9.18814381604321511e+02
5.024,1.00000000000000000e+00,9.18895511148520313e+02
5.026,1.00000000000000000e+00,9.18976559626735707e+02
5.028,1.00000000000000000e+00,9.19057527121997623e+02
5.03,1.00000000000000000e+00,9.19138413717274716e+02
5.032,1.00000000000000000e+00,9.19219219495473567e+02
5.034,1.00000000000000000e+00,9.19299944539439821e+02
5.036,1.00000000000000000e+00,9.19380588931957050e+02
5.038,1.00000000000000000e+00,9.19461152755748344e+02
5.04,1.00000000000000000e+00,9.19541636093475518e+02
5.042,1.00000000000000000e+00,9.19622039027739675e+02
5.044,1.00000000000000000e+00,9.19702361641080870e+02
5.046,1.00000000000000000e+00,9.19782604015979132e+02
5.048,1.00000000000000000e+00,9.19862766234853893e+02
5.05,1.00000000000000000e+00,9.19942848380064333e+02
5.052,1.00000000000000000e+00,9.20022850533909718e+02
5.054,1.00000000000000000e+00,9.20102772778629401e+02
5.056,1.00000000000000000e+00,9.20182615196402935e+02
5.058,1.00000000000000000e+00,9.20262377869350530e+02
5.06,1.00000000000000000e+00,9.20342060879532596e+02
5.062,1.00000000000000000e+00,9.20421664308950653e+02
5.064,1.00000000000000000e+00,9.20501188239547105e+02
5.066,1.00000000000000000e+00,9.20580632753205236e+02
5.068,1.00000000000000000e+00,9.20659997931749785e+02
5.07,1.00000000000000000e+00,9.20739283856946713e+02
5.072,1.00000000000000000e+00,9.20818490610503659e+02
5.074,1.00000000000000000e+00,9.20897618274069941e+02
5.076,1.00000000000000000e+00,9.20976666929236558e+02
5.078,1.00000000000000000e+00,9.21055636657536979e+02
5.08,1.00000000000000000e+00,9.21134527540446470e+02
5.082,1.00000000000000000e+00,9.21213339659382768e+02
5.084,1.00000000000000000e+00,9.21292073095706201e+02
5.086,1.00000000000000000e+00,9.21370727930719681e+02
5.088,1.00000000000000000e+00,9.21449304245668941e+02
5.09,1.00000000000000000e+00,9.21527802121742866e+02
5.092,1.00000000000000000e+00,9.21606221640073159e+02
5.094,1.00000000000000000e+00,9.21684562881735246e+02
5.096,1.00000000000000000e+00,9.21762825927747599e+02
5.098,1.00000000000000000e+00,9.21841010859072753e+02
5.1,1.00000000000000000e+00,9.21919117756616515e+02
5.102,1.00000000000000000e+00,9.21997146701229212e+02
5.104,1.00000000000000000e+00,9.22075097773704783e+02
5.106,1.00000000000000000e+00,9.22152971054781801e+02
5.108,1.00000000000000000e+00,9.22230766625143019e+02
5.11,1.00000000000000000e+00,9.22308484565415824e+02
5.112,1.00000000000000000e+00,9.22386124956172466e+02
5.114,1.00000000000000000e+00,9.22463687877929942e+02
5.116,1.00000000000000000e+00,9.22541173411150453e+02
5.118,1.00000000000000000e+00,9.22618581636241174e+02
5.12,1.00000000000000000e+00,9.22695912633555054e+02
5.122,1.00000000000000000e+00,9.22773166483390241e+02
5.124,1.00000000000000000e+00,9.22850343265990659e+02
5.126,1.00000000000000000e+00,9.22927443061546342e+02
5.128,1.00000000000000000e+00,9.23004465950192866e+02
5.13,1.00000000000000000e+00,9.23081412012012493e+02
5.132,1.00000000000000000e+00,9.23158281327033478e+02
5.134,1.00000000000000000e+00,9.23235073975230534e+02
5.136,1.00000000000000000e+00,9.23311790036525508e+02
5.138,1.00000000000000000e+00,9.23388429590786473e+02
5.14,1.00000000000000000e+00,9.23464992717828864e+02
5.142,1.00000000000000000e+00,9.23541479497415025e+02
5.144,1.00000000000000000e+00,9.23617890009254666e+02
5.146,1.00000000000000000e+00,9.23694224333005195e+02
5.148,1.00000000000000000e+00,9.23770482548271161e+02
5.15,1.00000000000000000e+00,9.23846664734605270e+02
5.152,1.00000000000000000e+00,9.23922770971507930e+02
5.154,1.00000000000000000e+00,9.23998801338427825e+02
5.156,1.00000000000000000e+00,9.24074755914761795e+02
5.158,1.00000000000000000e+00,9.24150634779855068e+02
5.16,1.00000000000000000e+00,9.24226438013001484e+02
5.162,1.00000000000000000e+00,9.24302165693443499e+02
5.164,1.00000000000000000e+00,9.24377817900372747e+02
5.166,1.00000000000000000e+00,9.24453394712929480e+02
5.168,1.00000000000000000e+00,9.24528896210203584e+02
5.17,1.00000000000000000e+00,9.24604322471234127e+02
5.172,1.00000000000000000e+00,9.24679673575009588e+02
5.174,1.00000000000000000e+00,9.24754949600468194e+02
5.176,1.00000000000000000e+00,9.24830150626498153e+02
5.178,1.00000000000000000e+00,9.24905276731937647e+02
5.18,1.00000000000000000e+00,9.24980327995574839e+02
5.182,1.00000000000000000e+00,9.25055304496148437e+02
5.184,1.00000000000000000e+00,9.25130206312347468e+02
5.186,1.00000000000000000e+00,9.25205033522811618e+02
5.188,1.00000000000000000e+00,9.25279786206131462e+02
5.19,1.00000000000000000e+00,9.25354464440848574e+02
5.192,1.00000000000000000e+00,9.25429068305455417e+02
5.194,1.00000000000000000e+00,9.25503597878396022e+02
5.196,1.00000000000000000e+00,9.25578053238065650e+02
5.198,1.00000000000000000e+00,9.25652434462811243e+02
5.2,1.00000000000000000e+00,9.25726741630931429e+02
5.202,1.00000000000000000e+00,9.25800974820676970e+02
5.204,1.00000000000000000e+00,9.25875134110250315e+02
5.206,1.00000000000000000e+00,9.25949219577806502e+02
5.208,1.00000000000000000e+00,9.26023231301452938e+02
5.21,1.00000000000000000e+00,9.26097169359249278e+02
5.212,1.00000000000000000e+00,9.26171033829208341e+02
5.214,1.00000000000000000e+00,9.26244824789295308e+02
5.216,1.00000000000000000e+00,9.26318542317428864e+02
5.218,1.00000000000000000e+00,9.26392186491480743e+02
5.22,1.00000000000000000e+00,9.26465753251129627e+02
5.222,1.00000000000000000e+00,9.26539218368446768e+02
5.224,1.00000000000000000e+00,9.26612609861600504e+02
5.226,1.00000000000000000e+00,9.26685927804446919e+02
5.228,1.00000000000000000e+00,9.26759172270782074e+02
5.23,1.00000000000000000e+00,9.26832343334342340e+02
5.232,1.00000000000000000e+00,9.26905441068804294e+02
5.234,1.00000000000000000e+00,9.26978465547785277e+02
5.236,1.00000000000000000e+00,9.27051416844842947e+02
5.238,1.00000000000000000e+00,9.27124295033475846e+02
5.24,1.00000000000000000e+00,9.27197100187123624e+02
5.242,1.00000000000000000e+00,9.27269832379166814e+02
5.244,1.00000000000000000e+00,9.27342491682927175e+02
5.246,1.00000000000000000e+00,9.27415078171667915e+02
5.248,1.00000000000000000e+00,9.27487591918593580e+02
5.25,1.00000000000000000e+00,9.27560032996850737e+02
5.252,1.00000000000000000e+00,9.27632401479527516e+02
5.254,1.00000000000000000e+00,9.27704697439653842e+02
5.256,1.00000000000000000e+00,9.27776920950201998e+02
5.258,1.00000000000000000e+00,9.27849072084086515e+02
5.26,1.00000000000000000e+00,9.27921150914164173e+02
5.262,1.00000000000000000e+00,9.27993157513234337e+02
5.264,1.00000000000000000e+00,9.28065091954039076e+02
5.266,1.00000000000000000e+00,9.28136954309263388e+02
5.268,1.00000000000000000e+00,9.28208744651534971e+02
5.27,1.00000000000000000e+00,9.28280463053425024e+02
5.272,1.00000000000000000e+00,9.28352109587447558e+02
5.274,1.00000000000000000e+00,9.28423684326060538e+02
5.276,1.00000000000000000e+00,9.28495187341665087e+02
5.278,1.00000000000000000e+00,9.28566618706606050e+02
5.28,1.00000000000000000e+00,9.28637978493172454e+02
5.282,1.00000000000000000e+00,9.28709266773596937e+02
5.284,1.00000000000000000e+00,9.28780483620056657e+02
5.286,1.00000000000000000e+00,9.28851629104672611e+02
5.288,1.00000000000000000e+00,9.28922703299510772e+02
5.29,1.00000000000000000e+00,9.28993706276581179e+02
5.292,1.00000000000000000e+00,9.29064638107839073e+02
5.294,1.00000000000000000e+00,9.29135498865184331e+02
5.296,1.00000000000000000e+00,9.29206288620461692e+02
5.298,1.00000000000000000e+00,9.29277007445461436e+02
5.3,1.00000000000000000e+00,9.29347655411918936e+02
5.302,1.00000000000000000e+00,9.29418232591515107e+02
5.304,1.00000000000000000e+00,9.29488739055876408e+02
5.306,1.00000000000000000e+00,9.29559174876575071e+02
5.308,1.00000000000000000e+00,9.29629540125129324e+02
5.31,1.00000000000000000e+00,9.29699834873003397e+02
5.312,1.00000000000000000e+00,9.29770059191607629e+02
5.314,1.00000000000000000e+00,9.29840213152298816e+02
5.316,1.00000000000000000e+00,9.29910296826380318e+02
5.318,1.00000000000000000e+00,9.29980310285101837e+02
5.32,1.00000000000000000e+00,9.30050253599660095e+02
5.322,1.00000000000000000e+00,9.30120126841198726e+02
5.324,1.00000000000000000e+00,9.30189930080808381e+02
5.326,1.00000000000000000e+00,9.30259663389526963e+02
5.328,1.00000000000000000e+00,9.30329326838339739e+02
5.33,1.00000000000000000e+00,9.30398920498179450e+02
5.332,1.00000000000000000e+00,9.30468444439926657e+02
5.334,1.00000000000000000e+00,9.30537898734409509e+02
5.336,1.00000000000000000e+00,9.30607283452404204e+02
5.338,1.00000000000000000e+00,9.30676598664634980e+02
5.34,1.00000000000000000e+00,9.30745844441774580e+02
5.342,1.00000000000000000e+00,9.30815020854443787e+02
5.344,1.00000000000000000e+00,9.30884127973212117e+02
5.346,1.00000000000000000e+00,9.30953165868597807e+02
5.348,1.00000000000000000e+00,9.31022134611067827e+02
5.35,1.00000000000000000e+00,9.31091034271038097e+02
5.352,1.00000000000000000e+00,9.31159864918873723e+02
5.354,1.00000000000000000e+00,9.31228626624889216e+02
5.356,1.00000000000000000e+00,9.31297319459348159e+02
5.358,1.00000000000000000e+00,9.31365943492464112e+02
5.36,1.00000000000000000e+00,9.31434498794399929e+02
5.362,1.00000000000000000e+00,9.31502985435268783e+02
5.364,1.00000000000000000e+00,9.31571403485133487e+02
5.366,1.00000000000000000e+00,9.31639753014007056e+02
5.368,1.00000000000000000e+00,9.31708034091852937e+02
5.37,1.00000000000000000e+00,9.31776246788584899e+02
5.372,1.00000000000000000e+00,9.31844391174067368e+02
5.374,1.00000000000000000e+00,9.31912467318115432e+02
5.376,1.00000000000000000e+00,9.31980475290495292e+02
5.378,1.00000000000000000e+00,9.32048415160923810e+02
5.38,1.00000000000000000e+00,9.32116286999069303e+02
5.382,1.00000000000000000e+00,9.32184090874551202e+02
5.384,1.00000000000000000e+00,9.32251826856940625e+02
5.386,1.00000000000000000e+00,9.32319495015760140e+02
5.388,1.00000000000000000e+00,9.32387095420484229e+02
5.39,1.00000000000000000e+00,9.32454628140539171e+02
5.392,1.00000000000000000e+00,9.32522093245303154e+02
5.394,1.00000000000000000e+00,9.32589490804106731e+02
5.396,1.00000000000000000e+00,9.32656820886232936e+02
5.398,1.00000000000000000e+00,9.32724083560917052e+02
5.4,1.00000000000000000e+00,9.32791278897347183e+02
5.402,1.00000000000000000e+00,9.32858406964664027e+02
5.404,1.00000000000000000e+00,9.32925467831961328e+02
5.406,1.00000000000000000e+00,9.32992461568285876e+02
5.408,1.00000000000000000e+00,9.33059388242637738e+02
5.41,1.00000000000000000e+00,9.33126247923970368e+02
5.412,1.00000000000000000e+00,9.33193040681190496e+02
5.414,1.00000000000000000e+00,9.33259766583158921e+02
5.416,1.00000000000000000e+00,9.33326425698689832e+02
5.418,1.00000000000000000e+00,9.33393018096551714e+02
5.42,1.00000000000000000e+00,9.33459543845467010e+02
5.422,1.00000000000000000e+00,9.33526003014112234e+02
5.424,1.00000000000000000e+00,9.33592395671118652e+02
5.426,1.00000000000000000e+00,9.33658721885071827e+02
5.428,1.00000000000000000e+00,9.33724981724512190e+02
5.43,1.00000000000000000e+00,9.33791175257934583e+02
5.432,1.00000000000000000e+00,9.33857302553789395e+02
5.434,1.00000000000000000e+00,9.33923363680481771e+02
5.436,1.00000000000000000e+00,9.33989358706372172e+02
5.438,1.00000000000000000e+00,9.34055287699776727e+02
5.44,1.00000000000000000e+00,9.34121150728966768e+02
5.442,1.00000000000000000e+00,9.34186947862169632e+02
5.444,1.00000000000000000e+00,9.34252679167568317e+02
5.446,1.00000000000000000e+00,9.34318344713301940e+02
5.448,1.00000000000000000e+00,9.34383944567465733e+02
5.45,1.00000000000000000e+00,9.34449478798111159e+02
5.452,1.00000000000000000e+00,9.34514947473246252e+02
5.454,1.00000000000000000e+00,9.34580350660835506e+02
5.456,1.00000000000000000e+00,9.34645688428800327e+02
5.458,1.00000000000000000e+00,9.34710960845018690e+02
5.46,1.00000000000000000e+00,9.34776167977326168e+02
5.462,1.00000000000000000e+00,9.34841309893514790e+02
5.464,1.00000000000000000e+00,9.34906386661334295e+02
5.466,1.00000000000000000e+00,9.34971398348492016e+02
5.468,1.00000000000000000e+00,9.35036345022652768e+02
5.47,1.00000000000000000e+00,9.35101226751438844e+02
5.472,1.00000000000000000e+00,9.35166043602430932e+02
5.474,1.00000000000000000e+00,9.35230795643167426e+02
5.476,1.00000000000000000e+00,9.35295482941145110e+02
5.478,1.00000000000000000e+00,9.35360105563818820e+02
5.48,1.00000000000000000e+00,9.35424663578602463e+02
5.482,1.00000000000000000e+00,9.35489157052867881e+02
5.484,1.00000000000000000e+00,9.35553586053946219e+02
5.486,1.00000000000000000e+00,9.35617950649127351e+02
5.488,1.00000000000000000e+00,9.35682250905660226e+02
5.49,1.00000000000000000e+00,9.35746486890752976e+02
5.492,1.00000000000000000e+00,9.35810658671573378e+02
5.494,1.00000000000000000e+00,9.35874766315248280e+02
5.496,1.00000000000000000e+00,9.35938809888864625e+02
5.498,1.00000000000000000e+00,9.36002789459468886e+02
5.5,1.00000000000000000e+00,9.36066705094067629e+02
5.502,1.00000000000000000e+00,9.36130556859627404e+02
5.504,1.00000000000000000e+00,9.36194344823075085e+02
5.506,1.00000000000000000e+00,9.36258069051297980e+02
5.508,1.00000000000000000e+00,9.36321729611143837e+02
5.51,1.00000000000000000e+00,9.36385326569421295e+02
5.512,1.00000000000000000e+00,9.36448859992899543e+02
5.514,1.00000000000000000e+00,9.36512329948308889e+02
5.516,1.00000000000000000e+00,9.36575736502340760e+02
5.518,1.00000000000000000e+00,9.36639079721647931e+02
5.52,1.00000000000000000e+00,9.36702359672844523e+02
5.522,1.00000000000000000e+00,9.36765576422506228e+02
5.524,1.00000000000000000e+00,9.36828730037170430e+02
5.526,1.00000000000000000e+00,9.36891820583336312e+02
5.528,1.00000000000000000e+00,9.36954848127465311e+02
5.53,1.00000000000000000e+00,9.37017812735980783e+02
5.532,1.00000000000000000e+00,9.37080714475268337e+02
5.534,1.00000000000000000e+00,9.37143553411676294e+02
5.536,1.00000000000000000e+00,9.37206329611515343e+02
5.538,1.00000000000000000e+00,9.37269043141059001e+02
5.54,1.00000000000000000e+00,9.37331694066543605e+02
5.542,1.00000000000000000e+00,9.37394282454168547e+02
5.544,1.00000000000000000e+00,9.37456808370096383e+02
5.546,1.00000000000000000e+00,9.37519271880453175e+02
5.548,1.00000000000000000e+00,9.37581673051328039e+02
5.55,1.00000000000000000e+00,9.37644011948774278e+02
5.552,1.00000000000000000e+00,9.37706288638808360e+02
5.554,1.00000000000000000e+00,9.37768503187411056e+02
5.556,1.00000000000000000e+00,9.37830655660526986e+02
5.558,1.00000000000000000e+00,9.37892746124065297e+02
5.56,1.00000000000000000e+00,9.37954774643898986e+02
5.562,1.00000000000000000e+00,9.38016741285865919e+02
5.564,1.00000000000000000e+00,9.38078646115768493e+02
5.566,1.00000000000000000e+00,9.38140489199373974e+02
5.568,1.00000000000000000e+00,9.38202270602414274e+02
5.57,1.00000000000000000e+00,9.38263990390586628e+02
5.572,1.00000000000000000e+00,9.38325648629553484e+02
5.574,1.00000000000000000e+00,9.38387245384942730e+02
5.576,1.00000000000000000e+00,9.38448780722347578e+02
5.578,1.00000000000000000e+00,9.38510254707326908e+02
5.58,1.00000000000000000e+00,9.38571667405405606e+02
5.582,1.00000000000000000e+00,9.38633018882074452e+02
5.584,1.00000000000000000e+00,9.38694309202790123e+02
5.586,1.00000000000000000e+00,9.38755538432975868e+02
5.588,1.00000000000000000e+00,9.38816706638021060e+02
5.59,1.00000000000000000e+00,9.38877813883281760e+02
5.592,1.00000000000000000e+00,9.38938860234080721e+02
5.594,1.00000000000000000e+00,9.38999845755707383e+02
5.596,1.00000000000000000e+00,9.39060770513418447e+02
5.598,1.00000000000000000e+00,9.39121634572437415e+02
5.6,1.00000000000000000e+00,9.39182437997955276e+02
5.602,1.00000000000000000e+00,9.39243180855130504e+02
5.604,1.00000000000000000e+00,9.39303863209088831e+02
5.606,1.00000000000000000e+00,9.39364485124923931e+02
5.608,1.00000000000000000e+00,9.39425046667697416e+02
5.61,1.00000000000000000e+00,9.39485547902438611e+02
5.612,1.00000000000000000e+00,9.39545988894145353e+02
5.614,1.00000000000000000e+00,9.39606369707783415e+02
5.616,1.00000000000000000e+00,9.39666690408287423e+02
5.618,1.00000000000000000e+00,9.39726951060560054e+02
5.62,1.00000000000000000e+00,9.39787151729473408e+02
5.622,1.00000000000000000e+00,9.39847292479867747e+02
5.624,1.00000000000000000e+00,9.39907373376552869e+02
5.626,1.00000000000000000e+00,9.39967394484307647e+02
5.628,1.00000000000000000e+00,9.40027355867880146e+02
5.63,1.00000000000000000e+00,9.40087257591987964e+02
5.632,1.00000000000000000e+00,9.40147099721318455e+02
5.634,1.00000000000000000e+00,9.40206882320528393e+02
5.636,1.00000000000000000e+00,9.40266605454244882e+02
5.638,1.00000000000000000e+00,9.40326269187064781e+02
5.64,1.00000000000000000e+00,9.40385873583555167e+02
5.642,1.00000000000000000e+00,9.40445418708253669e+02
5.644,1.00000000000000000e+00,9.40504904625668246e+02
5.646,1.00000000000000000e+00,9.40564331400277638e+02
5.648,1.00000000000000000e+00,9.40623699096531027e+02
5.65,1.00000000000000000e+00,9.40683007778849060e+02
5.652,1.00000000000000000e+00,9.40742257511622938e+02
5.654,1.00000000000000000e+00,9.40801448359215442e+02
5.656,1.00000000000000000e+00,9.40860580385960589e+02
5.658,1.00000000000000000e+00,9.40919653656163860e+02
5.66,1.00000000000000000e+00,9.40978668234102656e+02
5.662,1.00000000000000000e+00,9.41037624184025844e+02
5.664,1.00000000000000000e+00,9.41096521570154550e+02
5.666,1.00000000000000000e+00,9.41155360456681706e+02
5.668,1.00000000000000000e+00,9.41214140907772844e+02
5.67,1.00000000000000000e+00,9.41272862987565532e+02
5.672,1.00000000000000000e+00,9.41331526760170163e+02
5.674,1.00000000000000000e+00,9.41390132289669623e+02
5.676,1.00000000000000000e+00,9.41448679640119849e+02
5.678,1.00000000000000000e+00,9.41507168875549610e+02
5.68,1.00000000000000000e+00,9.41565600059960843e+02
5.682,1.00000000000000000e+00,9.41623973257328544e+02
5.684,1.00000000000000000e+00,9.41682288531601557e+02
5.686,1.00000000000000000e+00,9.41740545946702014e+02
5.688,1.00000000000000000e+00,9.41798745566525895e+02
5.69,1.00000000000000000e+00,9.41856887454942694e+02
5.692,1.00000000000000000e+00,9.41914971675796437e+02
5.694,1.00000000000000000e+00,9.41972998292905118e+02
5.696,1.00000000000000000e+00,9.42030967370060694e+02
5.698,1.00000000000000000e+00,9.42088878971029885e+02
5.7,1.00000000000000000e+00,9.42146733159554174e+02
5.702,1.00000000000000000e+00,9.42204529999349347e+02
5.704,1.00000000000000000e+00,9.42262269554106297e+02
5.706,1.00000000000000000e+00,9.42319951887491129e+02
5.708,1.00000000000000000e+00,9.42377577063144713e+02
5.71,1.00000000000000000e+00,9.42435145144683702e+02
5.712,1.00000000000000000e+00,9.42492656195699738e+02
5.714,1.00000000000000000e+00,9.42550110279760588e+02
5.716,1.00000000000000000e+00,9.42607507460409238e+02
5.718,1.00000000000000000e+00,9.42664847801165138e+02
5.72,1.00000000000000000e+00,9.42722131365523410e+02
5.722,1.00000000000000000e+00,9.42779358216955416e+02
5.724,1.00000000000000000e+00,9.42836528418908983e+02
5.726,1.00000000000000000e+00,9.42893642034808636e+02
5.728,1.00000000000000000e+00,9.42950699128054907e+02
5.73,1.00000000000000000e+00,9.43007699762025823e+02
5.732,1.00000000000000000e+00,9.43064644000075873e+02
5.734,1.00000000000000000e+00,9.43121531905536813e+02
5.736,1.00000000000000000e+00,9.43178363541717658e+02
5.738,1.00000000000000000e+00,9.43235138971904576e+02
5.74,1.00000000000000000e+00,9.43291858259361675e+02
5.742,1.00000000000000000e+00,9.43348521467330329e+02
5.744,1.00000000000000000e+00,9.43405128659029856e+02
5.746,1.00000000000000000e+00,9.43461679897657518e+02
5.748,1.00000000000000000e+00,9.43518175246388751e+02
5.75,1.00000000000000000e+00,9.43574614768377273e+02
5.752,1.00000000000000000e+00,9.43630998526754979e+02
5.754,1.00000000000000000e+00,9.43687326584632501e+02
5.756,1.00000000000000000e+00,9.43743599005099213e+02
5.758,1.00000000000000000e+00,9.43799815851223229e+02
5.76,1.00000000000000000e+00,9.43855977186051518e+02
5.762,1.00000000000000000e+00,9.43912083072610244e+02
5.764,1.00000000000000000e+00,9.43968133573905220e+02
5.766,1.00000000000000000e+00,9.44024128752921115e+02
5.768,1.00000000000000000e+00,9.44080068672622588e+02
5.77,1.00000000000000000e+00,9.44135953395953607e+02
5.772,1.00000000000000000e+00,9.44191782985838472e+02
5.774,1.00000000000000000e+00,9.44247557505181248e+02
5.776,1.00000000000000000e+00,9.44303277016866105e+02
5.778,1.00000000000000000e+00,9.44358941583757542e+02
5.78,1.00000000000000000e+00,9.44414551268700620e+02
5.782,1.00000000000000000e+00,9.44470106134520961e+02
5.784,1.00000000000000000e+00,9.44525606244024743e+02
5.786,1.00000000000000000e+00,9.44581051659999275e+02
5.788,1.00000000000000000e+00,9.44636442445212651e+02
5.79,1.00000000000000000e+00,9.44691724154527151e+02
5.792,1.00000000000000000e+00,9.44746945523197610e+02
5.794,1.00000000000000000e+00,9.44802111565635073e+02
5.796,1.00000000000000000e+00,9.44857222338011411e+02
5.798,1.00000000000000000e+00,9.44912277896454270e+02
5.8,1.00000000000000000e+00,9.44967278297047187e+02
5.802,1.00000000000000000e+00,9.45022223595830042e+02
