"time","M","wB"
1.662,1.00000000000000000e+00,5.64389209863389738e+02
1.663,1.00000000000000000e+00,5.64606967301947975e+02
1.664,1.00000000000000000e+00,5.64824615887729806e+02
1.665,1.00000000000000000e+00,5.65042155674956348e+02
1.666,1.00000000000000000e+00,5.65259586717818252e+02
1.667,1.00000000000000000e+00,5.65476909070476495e+02
1.668,1.00000000000000000e+00,5.65694122787062270e+02
1.669,1.00000000000000000e+00,5.65911227921676186e+02
1.67,1.00000000000000000e+00,5.66128224528389410e+02
1.671,1.00000000000000000e+00,5.66345112661242979e+02
1.672,1.00000000000000000e+00,5.66561892374247918e+02
1.673,1.00000000000000000e+00,5.66778563721385240e+02
1.674,1.00000000000000000e+00,5.66995126756606169e+02
1.675,1.00000000000000000e+00,5.67211581533831691e+02
1.676,1.00000000000000000e+00,5.67427928106953004e+02
1.677,1.00000000000000000e+00,5.67644166529831296e+02
1.678,1.00000000000000000e+00,5.67860296856297737e+02
1.679,1.00000000000000000e+00,5.68076319140153373e+02
1.68,1.00000000000000000e+00,5.68292233435169692e+02
1.681,1.00000000000000000e+00,5.68508039795087939e+02
1.682,1.00000000000000000e+00,5.68723738273619233e+02
1.683,1.00000000000000000e+00,5.68939328924444908e+02
1.684,1.00000000000000000e+00,5.69154811801216511e+02
1.685,1.00000000000000000e+00,5.69370186957555120e+02
1.686,1.00000000000000000e+00,5.69585454447052371e+02
1.687,1.00000000000000000e+00,5.69800614323269542e+02
1.688,1.00000000000000000e+00,5.70015666639738015e+02
1.689,1.00000000000000000e+00,5.70230611449959270e+02
1.69,1.00000000000000000e+00,5.70445448807405000e+02
1.691,1.00000000000000000e+00,5.70660178765516434e+02
1.692,1.00000000000000000e+00,5.70874801377705126e+02
1.693,1.00000000000000000e+00,5.71089316697352842e+02
1.694,1.00000000000000000e+00,5.71303724777810999e+02
1.695,1.00000000000000000e+00,5.71518025672401109e+02
1.696,1.00000000000000000e+00,5.71732219434415128e+02
1.697,1.00000000000000000e+00,5.71946306117114318e+02
1.698,1.00000000000000000e+00,5.72160285773730607e+02
1.699,1.00000000000000000e+00,5.72374158457465569e+02
1.7,1.00000000000000000e+00,5.72587924221491107e+02
1.701,1.00000000000000000e+00,5.72801583118948770e+02
1.702,1.00000000000000000e+00,5.73015135202950432e+02
1.703,1.00000000000000000e+00,5.73228580526577730e+02
1.704,1.00000000000000000e+00,5.73441919142882739e+02
1.705,1.00000000000000000e+00,5.73655151104887182e+02
1.706,1.00000000000000000e+00,5.73868276465582994e+02
1.707,1.00000000000000000e+00,5.74081295277931872e+02
1.708,1.00000000000000000e+00,5.74294207594865952e+02
1.709,1.00000000000000000e+00,5.74507013469287017e+02
1.71,1.00000000000000000e+00,5.74719712954067177e+02
1.711,1.00000000000000000e+00,5.74932306102048301e+02
1.712,1.00000000000000000e+00,5.75144792966042587e+02
1.713,1.00000000000000000e+00,5.75357173598831764e+02
1.714,1.00000000000000000e+00,5.75569448053168230e+02
1.715,1.00000000000000000e+00,5.75781616381773802e+02
1.716,1.00000000000000000e+00,5.75993678637340849e+02
1.717,1.00000000000000000e+00,5.76205634872531277e+02
1.718,1.00000000000000000e+00,5.76417485139977430e+02
1.719,1.00000000000000000e+00,5.76629229492281411e+02
1.72,1.00000000000000000e+00,5.76840867982015311e+02
1.721,1.00000000000000000e+00,5.77052400661721549e+02
1.722,1.00000000000000000e+00,5.77263827583912416e+02
1.723,1.00000000000000000e+00,5.77475148801069963e+02
1.724,1.00000000000000000e+00,5.77686364365646682e+02
1.725,1.00000000000000000e+00,5.77897474330064824e+02
1.726,1.00000000000000000e+00,5.78108478746716855e+02
1.727,1.00000000000000000e+00,5.78319377667965000e+02
1.728,1.00000000000000000e+00,5.78530171146141697e+02
1.729,1.00000000000000000e+00,5.78740859233549486e+02
1.73,1.00000000000000000e+00,5.78951441982460778e+02
1.731,1.00000000000000000e+00,5.79161919445117974e+02
1.732,1.00000000000000000e+00,5.79372291673733685e+02
1.733,1.00000000000000000e+00,5.79582558720490283e+02
1.734,1.00000000000000000e+00,5.79792720637540469e+02
1.735,1.00000000000000000e+00,5.80002777477006816e+02
1.736,1.00000000000000000e+00,5.80212729290981770e+02
1.737,1.00000000000000000e+00,5.80422576131528103e+02
1.738,1.00000000000000000e+00,5.80632318050678464e+02
1.739,1.00000000000000000e+00,5.80841955100435371e+02
1.74,1.00000000000000000e+00,5.81051487332771785e+02
1.741,1.00000000000000000e+00,5.81260914799630086e+02
1.742,1.00000000000000000e+00,5.81470237552923322e+02
1.743,1.00000000000000000e+00,5.81679455644534073e+02
1.744,1.00000000000000000e+00,5.81888569126315247e+02
1.745,1.00000000000000000e+00,5.82097578050089510e+02
1.746,1.00000000000000000e+00,5.82306482467649971e+02
1.747,1.00000000000000000e+00,5.82515282430759157e+02
1.748,1.00000000000000000e+00,5.82723977991150264e+02
1.749,1.00000000000000000e+00,5.82932569200526018e+02
1.75,1.00000000000000000e+00,5.83141056110559475e+02
1.751,1.00000000000000000e+00,5.83349438772893564e+02
1.752,1.00000000000000000e+00,5.83557717239141198e+02
1.753,1.00000000000000000e+00,5.83765891560885393e+02
1.754,1.00000000000000000e+00,5.83973961789679379e+02
1.755,1.00000000000000000e+00,5.84181927977045916e+02
1.756,1.00000000000000000e+00,5.84389790174478321e+02
1.757,1.00000000000000000e+00,5.84597548433439670e+02
1.758,1.00000000000000000e+00,5.84805202805363024e+02
1.759,1.00000000000000000e+00,5.85012753341651546e+02
1.76,1.00000000000000000e+00,5.85220200093678500e+02
1.761,1.00000000000000000e+00,5.85427543112786907e+02
1.762,1.00000000000000000e+00,5.85634782450290231e+02
1.763,1.00000000000000000e+00,5.85841918157471696e+02
1.764,1.00000000000000000e+00,5.86048950285584397e+02
1.765,1.00000000000000000e+00,5.86255878885851757e+02
1.766,1.00000000000000000e+00,5.86462704009467188e+02
1.767,1.00000000000000000e+00,5.86669425707593973e+02
1.768,1.00000000000000000e+00,5.86876044031365382e+02
1.769,1.00000000000000000e+00,5.87082559031884898e+02
1.77,1.00000000000000000e+00,5.87288970760225993e+02
1.771,1.00000000000000000e+00,5.87495279267432124e+02
1.772,1.00000000000000000e+00,5.87701484604516622e+02
1.773,1.00000000000000000e+00,5.87907586822463145e+02
1.774,1.00000000000000000e+00,5.88113585972225223e+02
1.775,1.00000000000000000e+00,5.88319482104726148e+02
1.776,1.00000000000000000e+00,5.88525275270859879e+02
1.777,1.00000000000000000e+00,5.88730965521489679e+02
1.778,1.00000000000000000e+00,5.88936552907449368e+02
1.779,1.00000000000000000e+00,5.89142037479542410e+02
1.78,1.00000000000000000e+00,5.89347419288542710e+02
1.781,1.00000000000000000e+00,5.89552698385193821e+02
1.782,1.00000000000000000e+00,5.89757874820209395e+02
1.783,1.00000000000000000e+00,5.89962948644273297e+02
1.784,1.00000000000000000e+00,5.90167919908039266e+02
1.785,1.00000000000000000e+00,5.90372788662131029e+02
1.786,1.00000000000000000e+00,5.90577554957142524e+02
1.787,1.00000000000000000e+00,5.90782218843637452e+02
1.788,1.00000000000000000e+00,5.90986780372149838e+02
1.789,1.00000000000000000e+00,5.91191239593183354e+02
1.79,1.00000000000000000e+00,5.91395596557212116e+02
1.791,1.00000000000000000e+00,5.91599851314679881e+02
1.792,1.00000000000000000e+00,5.91804003916000738e+02
1.793,1.00000000000000000e+00,5.92008054411558533e+02
1.794,1.00000000000000000e+00,5.92212002851707553e+02
1.795,1.00000000000000000e+00,5.92415849286771504e+02
1.796,1.00000000000000000e+00,5.92619593767044648e+02
1.797,1.00000000000000000e+00,5.92823236342791120e+02
1.798,1.00000000000000000e+00,5.93026777064244698e+02
1.799,1.00000000000000000e+00,5.93230215981609945e+02
1.8,1.00000000000000000e+00,5.93433553145060614e+02
1.801,1.00000000000000000e+00,5.93636788604741241e+02
1.802,1.00000000000000000e+00,5.93839922410765780e+02
1.803,1.00000000000000000e+00,5.94042954613218512e+02
1.804,1.00000000000000000e+00,5.94245885262153706e+02
1.805,1.00000000000000000e+00,5.94448714407595730e+02
1.806,1.00000000000000000e+00,5.94651442099538713e+02
1.807,1.00000000000000000e+00,5.94854068387947223e+02
1.808,1.00000000000000000e+00,5.95056593322755248e+02
1.809,1.00000000000000000e+00,5.95259016953867558e+02
1.81,1.00000000000000000e+00,5.95461339331158229e+02
1.811,1.00000000000000000e+00,5.95663560504471889e+02
1.812,1.00000000000000000e+00,5.95865680523622927e+02
1.813,1.00000000000000000e+00,5.96067699438395721e+02
1.814,1.00000000000000000e+00,5.96269617298544858e+02
1.815,1.00000000000000000e+00,5.96471434153794917e+02
1.816,1.00000000000000000e+00,5.96673150053840345e+02
1.817,1.00000000000000000e+00,5.96874765048345694e+02
1.818,1.00000000000000000e+00,5.97076279186945612e+02
1.819,1.00000000000000000e+00,5.97277692519244624e+02
1.82,1.00000000000000000e+00,5.97479005094817580e+02
1.821,1.00000000000000000e+00,5.97680219327050054e+02
1.822,1.00000000000000000e+00,5.97881334375319852e+02
1.823,1.00000000000000000e+00,5.98082348892826758e+02
1.824,1.00000000000000000e+00,5.98283262929723492e+02
1.825,1.00000000000000000e+00,5.98484076536135149e+02
1.826,1.00000000000000000e+00,5.98684789762159539e+02
1.827,1.00000000000000000e+00,5.98885402657866962e+02
1.828,1.00000000000000000e+00,5.99085915273300543e+02
1.829,1.00000000000000000e+00,5.99286327658475670e+02
1.83,1.00000000000000000e+00,5.99486639863380560e+02
1.831,1.00000000000000000e+00,5.99686851937975803e+02
1.832,1.00000000000000000e+00,5.99886963932194703e+02
1.833,1.00000000000000000e+00,6.00086975895943283e+02
1.834,1.00000000000000000e+00,6.00286887879099822e+02
1.835,1.00000000000000000e+00,6.00486699931515432e+02
1.836,1.00000000000000000e+00,6.00686412103013708e+02
1.837,1.00000000000000000e+00,6.00886024443390966e+02
1.838,1.00000000000000000e+00,6.01085537002415776e+02
1.839,1.00000000000000000e+00,6.01284949829829770e+02
1.84,1.00000000000000000e+00,6.01484262975346724e+02
1.841,1.00000000000000000e+00,6.01683476488653355e+02
1.842,1.00000000000000000e+00,6.01882590419408643e+02
1.843,1.00000000000000000e+00,6.02081604817244511e+02
1.844,1.00000000000000000e+00,6.02280519731764912e+02
1.845,1.00000000000000000e+00,6.02479335212547085e+02
1.846,1.00000000000000000e+00,6.02678051309140415e+02
1.847,1.00000000000000000e+00,6.02876668071066774e+02
1.848,1.00000000000000000e+00,6.03075185547821093e+02
1.849,1.00000000000000000e+00,6.03273603788870332e+02
1.85,1.00000000000000000e+00,6.03471922843654511e+02
1.851,1.00000000000000000e+00,6.03670142761585907e+02
1.852,1.00000000000000000e+00,6.03868263592049402e+02
1.853,1.00000000000000000e+00,6.04066285384402931e+02
1.854,1.00000000000000000e+00,6.04264208187976237e+02
1.855,1.00000000000000000e+00,6.04462032052072232e+02
1.856,1.00000000000000000e+00,6.04659757025966314e+02
1.857,1.00000000000000000e+00,6.04857383158906259e+02
1.858,1.00000000000000000e+00,6.05054910500112555e+02
1.859,1.00000000000000000e+00,6.05252339098778407e+02
1.86,1.00000000000000000e+00,6.05449669004069392e+02
1.861,1.00000000000000000e+00,6.05646900265123804e+02
1.862,1.00000000000000000e+00,6.05844032931052311e+02
1.863,1.00000000000000000e+00,6.06041067050938523e+02
1.864,1.00000000000000000e+00,6.06238002673838196e+02
1.865,1.00000000000000000e+00,6.06434839848780257e+02
1.866,1.00000000000000000e+00,6.06631578624765552e+02
1.867,1.00000000000000000e+00,6.06828219050768098e+02
1.868,1.00000000000000000e+00,6.07024761175734056e+02
1.869,1.00000000000000000e+00,6.07221205048582306e+02
1.87,1.00000000000000000e+00,6.07417550718204552e+02
1.871,1.00000000000000000e+00,6.07613798233464763e+02
1.872,1.00000000000000000e+00,6.07809947643199621e+02
1.873,1.00000000000000000e+00,6.08005998996218409e+02
1.874,1.00000000000000000e+00,6.08201952341302899e+02
1.875,1.00000000000000000e+00,6.08397807727207692e+02
1.876,1.00000000000000000e+00,6.08593565202659533e+02
1.877,1.00000000000000000e+00,6.08789224816358342e+02
1.878,1.00000000000000000e+00,6.08984786616976066e+02
1.879,1.00000000000000000e+00,6.09180250653157600e+02
1.88,1.00000000000000000e+00,6.09375616973520209e+02
1.881,1.00000000000000000e+00,6.09570885626653876e+02
1.882,1.00000000000000000e+00,6.09766056661121070e+02
1.883,1.00000000000000000e+00,6.09961130125457089e+02
1.884,1.00000000000000000e+00,6.10156106068169379e+02
1.885,1.00000000000000000e+00,6.10350984537738327e+02
1.886,1.00000000000000000e+00,6.10545765582616809e+02
1.887,1.00000000000000000e+00,6.10740449251230302e+02
1.888,1.00000000000000000e+00,6.10935035591976771e+02
1.889,1.00000000000000000e+00,6.11129524653226895e+02
1.89,1.00000000000000000e+00,6.11323916483323842e+02
1.891,1.00000000000000000e+00,6.11518211130583381e+02
1.892,1.00000000000000000e+00,6.11712408643293770e+02
1.893,1.00000000000000000e+00,6.11906509069716208e+02
1.894,1.00000000000000000e+00,6.12100512458084154e+02
1.895,1.00000000000000000e+00,6.12294418856603670e+02
1.896,1.00000000000000000e+00,6.12488228313453419e+02
1.897,1.00000000000000000e+00,6.12681940876784893e+02
1.898,1.00000000000000000e+00,6.12875556594721729e+02
1.899,1.00000000000000000e+00,6.13069075515360510e+02
1.9,1.00000000000000000e+00,6.13262497686770303e+02
1.901,1.00000000000000000e+00,6.13455823156992778e+02
1.902,1.00000000000000000e+00,6.13649051974042095e+02
1.903,1.00000000000000000e+00,6.13842184185905012e+02
1.904,1.00000000000000000e+00,6.14035219840540890e+02
1.905,1.00000000000000000e+00,6.14228158985881919e+02
1.906,1.00000000000000000e+00,6.14421001669832435e+02
1.907,1.00000000000000000e+00,6.14613747940269718e+02
1.908,1.00000000000000000e+00,6.14806397845043307e+02
1.909,1.00000000000000000e+00,6.14998951431975797e+02
1.91,1.00000000000000000e+00,6.15191408748861818e+02
1.911,1.00000000000000000e+00,6.15383769843469054e+02
1.912,1.00000000000000000e+00,6.15576034763537336e+02
1.913,1.00000000000000000e+00,6.15768203556779554e+02
1.914,1.00000000000000000e+00,6.15960276270880740e+02
1.915,1.00000000000000000e+00,6.16152252953498987e+02
1.916,1.00000000000000000e+00,6.16344133652264418e+02
1.917,1.00000000000000000e+00,6.16535918414780099e+02
1.918,1.00000000000000000e+00,6.16727607288621698e+02
1.919,1.00000000000000000e+00,6.16919200321337371e+02
1.92,1.00000000000000000e+00,6.17110697560447647e+02
1.921,1.00000000000000000e+00,6.17302099053446113e+02
1.922,1.00000000000000000e+00,6.17493404847798502e+02
1.923,1.00000000000000000e+00,6.17684614990943487e+02
1.924,1.00000000000000000e+00,6.17875729530292006e+02
1.925,1.00000000000000000e+00,6.18066748513227708e+02
1.926,1.00000000000000000e+00,6.18257671987107074e+02
1.927,1.00000000000000000e+00,6.18448499999258615e+02
1.928,1.00000000000000000e+00,6.18639232596984016e+02
1.929,1.00000000000000000e+00,6.18829869827557104e+02
1.93,1.00000000000000000e+00,6.19020411738224539e+02
1.931,1.00000000000000000e+00,6.19210858376205579e+02
1.932,1.00000000000000000e+00,6.19401209788691858e+02
1.933,1.00000000000000000e+00,6.19591466022847726e+02
1.934,1.00000000000000000e+00,6.19781627125810246e+02
1.935,1.00000000000000000e+00,6.19971693144688743e+02
1.936,1.00000000000000000e+00,6.20161664126565483e+02
1.937,1.00000000000000000e+00,6.20351540118494995e+02
1.938,1.00000000000000000e+00,6.20541321167504748e+02
1.939,1.00000000000000000e+00,6.20731007320594358e+02
1.94,1.00000000000000000e+00,6.20920598624736499e+02
1.941,1.00000000000000000e+00,6.21110095126875990e+02
1.942,1.00000000000000000e+00,6.21299496873930593e+02
1.943,1.00000000000000000e+00,6.21488803912790331e+02
1.944,1.00000000000000000e+00,6.21678016290318169e+02
1.945,1.00000000000000000e+00,6.21867134053349332e+02
1.946,1.00000000000000000e+00,6.22056157248691875e+02
1.947,1.00000000000000000e+00,6.22245085923126226e+02
1.948,1.00000000000000000e+00,6.22433920123405642e+02
1.949,1.00000000000000000e+00,6.22622659896255641e+02
1.95,1.00000000000000000e+00,6.22811305288374569e+02
1.951,1.00000000000000000e+00,6.22999856346433376e+02
1.952,1.00000000000000000e+00,6.23188313117075495e+02
1.953,1.00000000000000000e+00,6.23376675646916851e+02
1.954,1.00000000000000000e+00,6.23564943982546197e+02
1.955,1.00000000000000000e+00,6.23753118170524658e+02
1.956,1.00000000000000000e+00,6.23941198257386077e+02
1.957,1.00000000000000000e+00,6.24129184289636783e+02
1.958,1.00000000000000000e+00,6.24317076313755820e+02
1.959,1.00000000000000000e+00,6.24504874376194721e+02
1.96,1.00000000000000000e+00,6.24692578523377506e+02
1.961,1.00000000000000000e+00,6.24880188801701024e+02
1.962,1.00000000000000000e+00,6.25067705257534499e+02
1.963,1.00000000000000000e+00,6.25255127937219868e+02
1.964,1.00000000000000000e+00,6.25442456887071558e+02
1.965,1.00000000000000000e+00,6.25629692153376709e+02
1.966,1.00000000000000000e+00,6.25816833782394838e+02
1.967,1.00000000000000000e+00,6.26003881820358174e+02
1.968,1.00000000000000000e+00,6.26190836313471664e+02
1.969,1.00000000000000000e+00,6.26377697307912626e+02
1.97,1.00000000000000000e+00,6.26564464849830983e+02
1.971,1.00000000000000000e+00,6.26751138985349371e+02
1.972,1.00000000000000000e+00,6.26937719760562914e+02
1.973,1.00000000000000000e+00,6.27124207221539450e+02
1.974,1.00000000000000000e+00,6.27310601414319081e+02
1.975,1.00000000000000000e+00,6.27496902384914847e+02
1.976,1.00000000000000000e+00,6.27683110179312280e+02
1.977,1.00000000000000000e+00,6.27869224843469283e+02
1.978,1.00000000000000000e+00,6.28055246423316703e+02
1.979,1.00000000000000000e+00,6.28241174964757761e+02
1.98,1.00000000000000000e+00,6.28427010513668165e+02
1.981,1.00000000000000000e+00,6.28612753115896339e+02
1.982,1.00000000000000000e+00,6.28798402817263309e+02
1.983,1.00000000000000000e+00,6.28983959663562700e+02
1.984,1.00000000000000000e+00,6.29169423700560742e+02
1.985,1.00000000000000000e+00,6.29354794973996036e+02
1.986,1.00000000000000000e+00,6.29540073529579900e+02
1.987,1.00000000000000000e+00,6.29725259412996365e+02
1.988,1.00000000000000000e+00,6.29910352669901954e+02
1.989,1.00000000000000000e+00,6.30095353345925673e+02
1.99,1.00000000000000000e+00,6.30280261486669247e+02
1.991,1.00000000000000000e+00,6.30465077137706885e+02
1.992,1.00000000000000000e+00,6.30649800344585515e+02
1.993,1.00000000000000000e+00,6.30834431152824436e+02
1.994,1.00000000000000000e+00,6.31018969607915778e+02
1.995,1.00000000000000000e+00,6.31203415755324045e+02
1.996,1.00000000000000000e+00,6.31387769640486454e+02
1.997,1.00000000000000000e+00,6.31572031308812825e+02
1.998,1.00000000000000000e+00,6.31756200805685580e+02
1.999,1.00000000000000000e+00,6.31940278176459401e+02
2,1.00000000000000000e+00,6.32124263466462025e+02
2.001,1.00000000000000000e+00,6.32308157847231314e+02
2.002,1.00000000000000000e+00,6.32491962506418190e+02
2.003,1.00000000000000000e+00,6.32675675289361266e+02
2.004,1.00000000000000000e+00,6.32859296241898505e+02
2.005,1.00000000000000000e+00,6.33042825409843203e+02
2.006,1.00000000000000000e+00,6.33226262838983075e+02
2.007,1.00000000000000000e+00,6.33409608575081052e+02
2.008,1.00000000000000000e+00,6.33592862663874598e+02
2.009,1.00000000000000000e+00,6.33776025151076396e+02
2.01,1.00000000000000000e+00,6.33959096082373549e+02
2.011,1.00000000000000000e+00,6.34142075503428487e+02
2.012,1.00000000000000000e+00,6.34324963459878177e+02
2.013,1.00000000000000000e+00,6.34507759997334688e+02
2.014,1.00000000000000000e+00,6.34690465161384623e+02
2.015,1.00000000000000000e+00,6.34873078997589914e+02
2.016,1.00000000000000000e+00,6.35055601551486802e+02
2.017,1.00000000000000000e+00,6.35238032868586856e+02
2.018,1.00000000000000000e+00,6.35420372994376407e+02
2.019,1.00000000000000000e+00,6.35602621974316435e+02
2.02,1.00000000000000000e+00,6.35784779853842906e+02
2.021,1.00000000000000000e+00,6.35966846678366778e+02
2.022,1.00000000000000000e+00,6.36148822493273769e+02
2.023,1.00000000000000000e+00,6.36330707343924360e+02
2.024,1.00000000000000000e+00,6.36512501275654017e+02
2.025,1.00000000000000000e+00,6.36694204333773087e+02
2.026,1.00000000000000000e+00,6.36875816563566673e+02
2.027,1.00000000000000000e+00,6.37057338010294984e+02
2.028,1.00000000000000000e+00,6.37238768719192535e+02
2.029,1.00000000000000000e+00,6.37420108735469398e+02
2.03,1.00000000000000000e+00,6.37601358104310066e+02
2.031,1.00000000000000000e+00,6.37782516870874133e+02
2.032,1.00000000000000000e+00,6.37963585080295729e+02
2.033,1.00000000000000000e+00,6.38144562777684200e+02
2.034,1.00000000000000000e+00,6.38325450008123653e+02
2.035,1.00000000000000000e+00,6.38506246816672956e+02
2.036,1.00000000000000000e+00,6.38686953248365853e+02
2.037,1.00000000000000000e+00,6.38867569348211077e+02
2.038,1.00000000000000000e+00,6.39048095161192123e+02
2.039,1.00000000000000000e+00,6.39228530732267473e+02
2.04,1.00000000000000000e+00,6.39408876106370144e+02
2.041,1.00000000000000000e+00,6.39589131328408484e+02
2.042,1.00000000000000000e+00,6.39769296443265262e+02
2.043,1.00000000000000000e+00,6.39949371495798573e+02
2.044,1.00000000000000000e+00,6.40129356530840823e+02
2.045,1.00000000000000000e+00,6.40309251593199633e+02
2.046,1.00000000000000000e+00,6.40489056727657612e+02
2.047,1.00000000000000000e+00,6.40668771978972018e+02
2.048,1.00000000000000000e+00,6.40848397391874755e+02
2.049,1.00000000000000000e+00,6.41027933011073060e+02
2.05,1.00000000000000000e+00,6.41207378881248701e+02
2.051,1.00000000000000000e+00,6.41386735047058437e+02
2.052,1.00000000000000000e+00,6.41566001553134015e+02
2.053,1.00000000000000000e+00,6.41745178444081716e+02
2.054,1.00000000000000000e+00,6.41924265764482925e+02
2.055,1.00000000000000000e+00,6.42103263558893900e+02
2.056,1.00000000000000000e+00,6.42282171871845662e+02
2.057,1.00000000000000000e+00,6.42460990747843994e+02
2.058,1.00000000000000000e+00,6.42639720231369893e+02
2.059,1.00000000000000000e+00,6.42818360366878778e+02
2.06,1.00000000000000000e+00,6.42996911198801399e+02
2.061,1.00000000000000000e+00,6.43175372771542925e+02
2.062,1.00000000000000000e+00,6.43353745129483741e+02
2.063,1.00000000000000000e+00,6.43532028316978767e+02
2.064,1.00000000000000000e+00,6.43710222378358253e+02
2.065,1.00000000000000000e+00,6.43888327357926642e+02
2.066,1.00000000000000000e+00,6.44066343299963819e+02
2.067,1.00000000000000000e+00,6.44244270248724433e+02
2.068,1.00000000000000000e+00,6.44422108248437780e+02
2.069,1.00000000000000000e+00,6.44599857343308031e+02
2.07,1.00000000000000000e+00,6.44777517577514459e+02
2.071,1.00000000000000000e+00,6.44955088995210986e+02
2.072,1.00000000000000000e+00,6.45132571640526749e+02
2.073,1.00000000000000000e+00,6.45309965557564965e+02
2.074,1.00000000000000000e+00,6.45487270790404637e+02
2.075,1.00000000000000000e+00,6.45664487383099072e+02
2.076,1.00000000000000000e+00,6.45841615379676682e+02
2.077,1.00000000000000000e+00,6.46018654824140526e+02
2.078,1.00000000000000000e+00,6.46195605760468652e+02
2.079,1.00000000000000000e+00,6.46372468232613983e+02
2.08,1.00000000000000000e+00,6.46549242284504317e+02
2.081,1.00000000000000000e+00,6.46725927960042213e+02
2.082,1.00000000000000000e+00,6.46902525303105335e+02
2.083,1.00000000000000000e+00,6.47079034357545765e+02
2.084,1.00000000000000000e+00,6.47255455167191030e+02
2.085,1.00000000000000000e+00,6.47431787775842963e+02
2.086,1.00000000000000000e+00,6.47608032227278727e+02
2.087,1.00000000000000000e+00,6.47784188565249906e+02
2.088,1.00000000000000000e+00,6.47960256833483299e+02
2.089,1.00000000000000000e+00,6.48136237075680469e+02
2.09,1.00000000000000000e+00,6.48312129335517625e+02
2.091,1.00000000000000000e+00,6.48487933656646305e+02
2.092,1.00000000000000000e+00,6.48663650082692470e+02
2.093,1.00000000000000000e+00,6.48839278657257182e+02
2.094,1.00000000000000000e+00,6.49014819423916151e+02
2.095,1.00000000000000000e+00,6.49190272426220190e+02
2.096,1.00000000000000000e+00,6.49365637707694873e+02
2.097,1.00000000000000000e+00,6.49540915311840649e+02
2.098,1.00000000000000000e+00,6.49716105282132730e+02
2.099,1.00000000000000000e+00,6.49891207662021429e+02
2.1,1.00000000000000000e+00,6.50066222494931708e+02
2.101,1.00000000000000000e+00,6.50241149824263402e+02
2.102,1.00000000000000000e+00,6.50415989693391339e+02
2.103,1.00000000000000000e+00,6.50590742145665104e+02
2.104,1.00000000000000000e+00,6.50765407224409273e+02
2.105,1.00000000000000000e+00,6.50939984972922957e+02
2.106,1.00000000000000000e+00,6.51114475434480482e+02
2.107,1.00000000000000000e+00,6.51288878652331050e+02
2.108,1.00000000000000000e+00,6.51463194669698510e+02
2.109,1.00000000000000000e+00,6.51637423529781472e+02
2.11,1.00000000000000000e+00,6.51811565275753878e+02
2.111,1.00000000000000000e+00,6.51985619950763976e+02
2.112,1.00000000000000000e+00,6.52159587597935456e+02
2.113,1.00000000000000000e+00,6.52333468260366317e+02
2.114,1.00000000000000000e+00,6.52507261981129773e+02
2.115,1.00000000000000000e+00,6.52680968803273799e+02
2.116,1.00000000000000000e+00,6.52854588769821248e+02
2.117,1.00000000000000000e+00,6.53028121923769731e+02
2.118,1.00000000000000000e+00,6.53201568308091964e+02
2.119,1.00000000000000000e+00,6.53374927965735196e+02
2.12,1.00000000000000000e+00,6.53548200939621779e+02
2.121,1.00000000000000000e+00,6.53721387272648940e+02
2.122,1.00000000000000000e+00,6.53894487007688554e+02
2.123,1.00000000000000000e+00,6.54067500187587598e+02
2.124,1.00000000000000000e+00,6.54240426855167925e+02
2.125,1.00000000000000000e+00,6.54413267053225923e+02
2.126,1.00000000000000000e+00,6.54586020824533080e+02
2.127,1.00000000000000000e+00,6.54758688211835761e+02
2.128,1.00000000000000000e+00,6.54931269257855320e+02
2.129,1.00000000000000000e+00,6.55103764005287644e+02
2.13,1.00000000000000000e+00,6.55276172496803611e+02
2.131,1.00000000000000000e+00,6.55448494775049198e+02
2.132,1.00000000000000000e+00,6.55620730882644921e+02
2.133,1.00000000000000000e+00,6.55792880862186166e+02
2.134,1.00000000000000000e+00,6.55964944756243540e+02
2.135,1.00000000000000000e+00,6.56136922607362180e+02
2.136,1.00000000000000000e+00,6.56308814458062216e+02
2.137,1.00000000000000000e+00,6.56480620350838535e+02
2.138,1.00000000000000000e+00,6.56652340328160903e+02
2.139,1.00000000000000000e+00,6.56823974432474188e+02
2.14,1.00000000000000000e+00,6.56995522706197903e+02
2.141,1.00000000000000000e+00,6.57166985191726326e+02
2.142,1.00000000000000000e+00,6.57338361931428835e+02
2.143,1.00000000000000000e+00,6.57509652967649458e+02
2.144,1.00000000000000000e+00,6.57680858342707438e+02
2.145,1.00000000000000000e+00,6.57851978098896438e+02
2.146,1.00000000000000000e+00,6.58023012278485226e+02
2.147,1.00000000000000000e+00,6.58193960923717327e+02
2.148,1.00000000000000000e+00,6.58364824076811487e+02
2.149,1.00000000000000000e+00,6.58535601779960643e+02
2.15,1.00000000000000000e+00,6.58706294075333062e+02
2.151,1.00000000000000000e+00,6.58876901005072000e+02
2.152,1.00000000000000000e+00,6.59047422611295246e+02
2.153,1.00000000000000000e+00,6.59217858936095467e+02
2.154,1.00000000000000000e+00,6.59388210021540317e+02
2.155,1.00000000000000000e+00,6.59558475909672438e+02
2.156,1.00000000000000000e+00,6.59728656642509122e+02
2.157,1.00000000000000000e+00,6.59898752262042535e+02
2.158,1.00000000000000000e+00,6.60068762810239718e+02
2.159,1.00000000000000000e+00,6.60238688329042816e+02
2.16,1.00000000000000000e+00,6.60408528860368506e+02
